ID,person1ID,person2ID,startYearType,startYear,endYearType,endYear
100083469,10004019,10006124,AF/IN,1558,BF/IN,1611
100083471,10004019,10006923,AF/IN,1558,BF/IN,1617
100083472,10004019,10006994,AF/IN,1558,BF/IN,1603
100083475,10004019,10007880,AF/IN,1558,BF/IN,1595
100083476,10004019,10007932,AF/IN,1558,BF/IN,1607
100083477,10004019,10007933,AF/IN,1576,BF/IN,1612
100083479,10004019,10009178,AF/IN,1561,BF/IN,1617
100083480,10004019,10009592,AF/IN,1558,BF/IN,1610
100083483,10004019,10010810,AF/IN,1565,BF/IN,1611
100083484,10004019,10011681,AF/IN,1566,BF/IN,1617
100083487,10004019,10012117,AF/IN,1558,BF/IN,1603
100083488,10004019,10012774,AF/IN,1558,BF/IN,1595
100083491,10004020,10007322,AF/IN,1592,BF/IN,1633
100083492,10004020,10009203,AF/IN,1592,BF/IN,1622
100083493,10004020,10009205,AF/IN,1600,BF/IN,1659
100083495,10004020,10011670,AF/IN,1600,BF/IN,1649
100083497,10004021,10007265,AF/IN,1493,BF/IN,1540
100083499,10004021,10010722,AF/IN,1493,BF/IN,1507
100083500,10004021,10010917,AF/IN,1500,BF/IN,1540
100083502,10004021,10012118,AF/IN,1493,BF/IN,1509
100083504,10004021,10012345,AF/IN,1493,BF/IN,1540
100083505,10004021,10012746,AF/IN,1495,BF/IN,1540
100083507,10004022,10004212,AF/IN,1698,BF/IN,1730
100083508,10004022,10004262,AF/IN,1688,BF/IN,1720
100083511,10004022,10005230,AF/IN,1688,BF/IN,1730
100083512,10004022,10006339,AF/IN,1688,BF/IN,1720
100083513,10004022,10006411,AF/IN,1688,BF/IN,1730
100083515,10004022,10006657,AF/IN,1696,BF/IN,1730
100083516,10004022,10006914,AF/IN,1688,BF/IN,1730
100083519,10004022,10009123,AF/IN,1688,BF/IN,1730
100083520,10004022,10009348,AF/IN,1688,BF/IN,1718
100083521,10004022,10009828,AF/IN,1688,BF/IN,1730
100083523,10004022,10010501,AF/IN,1688,BF/IN,1718
100083525,10004022,10010921,AF/IN,1699,BF/IN,1730
100083528,10004022,10011891,AF/IN,1700,BF/IN,1730
100083529,10004022,10011945,AF/IN,1688,BF/IN,1714
100083531,10004022,10012000,AF/IN,1688,BF/IN,1730
100083532,10004022,10012326,AF/IN,1693,BF/IN,1730
100083534,10004022,10012514,AF/IN,1698,BF/IN,1730
100083536,10004023,10004312,AF/IN,1530,BF/IN,1585
100083537,10004023,10004319,AF/IN,1540,BF/IN,1582
100083539,10004023,10005207,AF/IN,1536,BF/IN,1585
100083541,10004023,10007563,AF/IN,1533,BF/IN,1585
100083542,10004023,10008156,AF/IN,1534,BF/IN,1585
100083544,10004023,10008761,AF/IN,1561,BF/IN,1585
100083545,10004023,10008885,AF/IN,1547,BF/IN,1585
100083548,10004023,10009056,AF/IN,1530,BF/IN,1567
100083549,10004023,10009057,AF/IN,1530,BF/IN,1585
100083552,10004023,10009583,AF/IN,1530,BF/IN,1585
100083553,10004023,10009584,AF/IN,1555,BF/IN,1585
100083556,10004023,10010968,AF/IN,1542,BF/IN,1585
100083557,10004023,10010972,AF/IN,1570,BF/IN,1585
100083558,10004023,10011372,AF/IN,1552,BF/IN,1585
100083560,10004023,10011780,AF/IN,1530,BF/IN,1585
100083562,10004023,10012061,AF/IN,1549,BF/IN,1585
100083564,10004023,10012468,AF/IN,1531,BF/IN,1585
100083565,10004023,10012727,AF/IN,1530,BF/IN,1573
100083566,10004024,10004430,AF/IN,1623,BF/IN,1665
100083569,10004024,10006391,AF/IN,1660,BF/IN,1665
100083570,10004024,10006447,AF/IN,1638,BF/IN,1665
100083572,10004024,10008364,AF/IN,1608,BF/IN,1665
100083573,10004024,10010470,AF/IN,1590,BF/IN,1665
100083576,10004025,10012933,AF/IN,1654,BF/IN,1701
100083577,10004026,10005756,AF/IN,1678,BF/IN,1735
100083578,10004026,10005913,AF/IN,1675,BF/IN,1715
100083580,10004026,10009828,AF/IN,1688,BF/IN,1737
100083581,10004026,10011683,AF/IN,1675,BF/IN,1701
100083584,10004026,10013308,AF/IN,1675,BF/IN,1702
100083588,10004027,10011670,AF/IN,1607,BF/IN,1649
100083590,10004027,10011878,AF/IN,1607,BF/IN,1652
100083591,10004027,10012984,AF/IN,1607,BF/IN,1646
100083593,10004028,10011670,AF/IN,1648,BF/IN,1648
100083594,10004028,10011671,AF/IN,1648,BF/IN,1648
100083595,10004029,10006531,AF/IN,1573,BF/IN,1610
100083596,10004029,10006561,AF/IN,1573,BF/IN,1650
100083597,10004029,10008546,AF/IN,1573,BF/IN,1659
100083599,10004029,10011192,AF/IN,1573,BF/IN,1587
100083601,10004030,10005388,AF/IN,1631,BF/IN,1680
100083602,10004030,10006570,AF/IN,1631,BF/IN,1690
100083604,10004030,10006573,AF/IN,1646,BF/IN,1698
100083606,10004030,10006587,AF/IN,1640,BF/IN,1686
100083607,10004030,10010979,AF/IN,1631,BF/IN,1677
100083609,10004030,10011683,AF/IN,1633,BF/IN,1701
100083610,10004030,10013150,AF/IN,1631,BF/IN,1702
100083613,10004031,10005616,AF/IN,1600,BF/IN,1659
100083614,10004031,10005668,AF/IN,1594,BF/IN,1646
100083617,10004031,10007430,AF/IN,1602,BF/IN,1659
100083618,10004031,10008400,AF/IN,1604,BF/IN,1659
100083621,10004031,10008699,AF/IN,1594,BF/IN,1634
100083622,10004031,10009368,AF/IN,1594,BF/IN,1616
100083623,10004031,10009587,AF/IN,1594,BF/IN,1617
100083625,10004031,10010253,AF/IN,1594,BF/IN,1636
100083627,10004031,10010258,AF/IN,1594,BF/IN,1619
100083629,10004031,10011681,AF/IN,1594,BF/IN,1625
100083630,10004031,10012806,AF/IN,1594,BF/IN,1659
100083631,10004031,10012807,AF/IN,1628,BF/IN,1659
100083634,10004031,10013084,AF/IN,1632,BF/IN,1659
100083635,10004031,10013132,AF/IN,1594,BF/IN,1639
100083637,10004032,10004980,AF/IN,1660,BF/IN,1723
100083638,10004032,10005768,AF/IN,1652,BF/IN,1701
100083641,10004032,10008798,AF/IN,1691,BF/IN,1724
100083642,10004032,10008847,AF/IN,1655,BF/IN,1724
100083643,10004032,10009531,AF/IN,1652,BF/IN,1718
100083645,10004032,10011511,AF/IN,1663,BF/IN,1713
100083646,10004032,10011735,AF/IN,1667,BF/IN,1724
100083649,10004032,10012829,AF/IN,1656,BF/IN,1722
100083650,10004032,10012910,AF/IN,1652,BF/IN,1716
100083651,10004033,10004142,AF/IN,1677,BF/IN,1707
100083653,10004033,10006940,AF/IN,1677,BF/IN,1718
100083655,10004033,10009531,AF/IN,1677,BF/IN,1718
100083658,10004033,10010930,AF/IN,1692,BF/IN,1718
100083659,10004033,10011241,AF/IN,1677,BF/IN,1708
100083661,10004034,10004849,AF/IN,1693,BF/IN,1743
100083662,10004034,10004980,AF/IN,1678,BF/IN,1723
100083664,10004034,10006410,AF/IN,1678,BF/IN,1691
100083666,10004034,10006596,AF/IN,1687,BF/IN,1723
100083667,10004034,10006682,AF/IN,1699,BF/IN,1743
100083669,10004034,10007567,AF/IN,1678,BF/IN,1743
100083671,10004034,10009531,AF/IN,1678,BF/IN,1718
100083672,10004034,10010120,AF/IN,1697,BF/IN,1743
100083674,10004034,10011241,AF/IN,1678,BF/IN,1708
100083675,10004034,10011568,AF/IN,1700,BF/IN,1743
100083678,10004034,10013207,AF/IN,1693,BF/IN,1743
100083679,10004035,10004550,AF/IN,1679,BF/IN,1698
100083682,10004035,10006391,AF/IN,1679,BF/IN,1700
100083685,10004035,10006677,AF/IN,1679,BF/IN,1714
100083686,10004035,10008715,AF/IN,1679,BF/IN,1730
100083687,10004035,10008798,AF/IN,1691,BF/IN,1730
100083688,10004035,10009192,AF/IN,1679,BF/IN,1730
100083690,10004035,10009531,AF/IN,1679,BF/IN,1718
100083692,10004035,10011511,AF/IN,1679,BF/IN,1713
100083694,10004035,10012607,AF/IN,1679,BF/IN,1730
100083695,10004035,10012910,AF/IN,1679,BF/IN,1716
100083696,10004035,10013102,AF/IN,1679,BF/IN,1700
100083699,10004036,10004524,AF/IN,1624,BF/IN,1691
100083700,10004036,10004689,AF/IN,1625,BF/IN,1659
100083702,10004036,10007966,AF/IN,1618,BF/IN,1669
100083703,10004036,10009584,AF/IN,1618,BF/IN,1665
100083706,10004037,10013042,AF/IN,1532,BF/IN,1555
100083707,10004038,10007567,AF/IN,1700,BF/IN,1751
100083708,10004039,10004042,AF/IN,1645,BF/IN,1679
100083710,10004039,10007066,AF/IN,1645,BF/IN,1679
100083711,10004039,10007390,AF/IN,1645,BF/IN,1679
100083714,10004039,10007521,AF/IN,1645,BF/IN,1679
100083715,10004040,10004820,AF/IN,1693,BF/IN,1748
100083716,10004040,10009170,AF/IN,1693,BF/IN,1723
100083718,10004040,10011876,AF/IN,1693,BF/IN,1759
100083720,10004041,10008505,AF/IN,1541,BF/IN,1583
100083723,10004041,10011880,AF/IN,1553,BF/IN,1588
100083724,10004041,10013202,AF/IN,1553,BF/IN,1627
100083727,10004043,10007966,AF/IN,1609,BF/IN,1668
100083729,10004044,10004123,AF/IN,1591,BF/IN,1663
100083730,10004044,10004252,AF/IN,1607,BF/IN,1663
100083731,10004044,10004272,AF/IN,1591,BF/IN,1660
100083732,10004044,10004420,AF/IN,1648,BF/IN,1663
100083734,10004044,10004806,AF/IN,1615,BF/IN,1663
100083736,10004044,10004912,AF/IN,1652,BF/IN,1663
100083737,10004044,10005184,AF/IN,1607,BF/IN,1646
100083739,10004044,10005349,AF/IN,1629,BF/IN,1663
100083740,10004044,10005473,AF/IN,1605,BF/IN,1660
100083743,10004044,10005863,AF/IN,1628,BF/IN,1663
100083744,10004044,10006052,AF/IN,1615,BF/IN,1663
100083747,10004044,10006270,AF/IN,1629,BF/IN,1663
100083748,10004044,10006280,AF/IN,1591,BF/IN,1646
100083751,10004044,10007100,AF/IN,1619,BF/IN,1663
100083752,10004044,10007298,AF/IN,1591,BF/IN,1653
100083753,10004044,10007316,AF/IN,1618,BF/IN,1663
100083755,10004044,10007577,AF/IN,1612,BF/IN,1663
100083757,10004044,10007966,AF/IN,1609,BF/IN,1663
100083759,10004044,10008179,AF/IN,1604,BF/IN,1662
100083760,10004044,10008364,AF/IN,1608,BF/IN,1663
100083761,10004044,10008390,AF/IN,1625,BF/IN,1663
100083764,10004044,10008664,AF/IN,1646,BF/IN,1663
100083765,10004044,10008728,AF/IN,1613,BF/IN,1663
100083767,10004044,10009336,AF/IN,1591,BF/IN,1639
100083768,10004044,10009407,AF/IN,1631,BF/IN,1663
100083771,10004044,10009549,AF/IN,1633,BF/IN,1663
100083772,10004044,10009663,AF/IN,1632,BF/IN,1663
100083773,10004044,10009698,AF/IN,1630,BF/IN,1663
100083775,10004044,10009978,AF/IN,1597,BF/IN,1663
100083776,10004044,10009986,AF/IN,1618,BF/IN,1663
100083779,10004044,10010180,AF/IN,1591,BF/IN,1663
100083780,10004044,10010510,AF/IN,1621,BF/IN,1652
100083781,10004044,10010553,AF/IN,1591,BF/IN,1641
100083783,10004044,10010979,AF/IN,1598,BF/IN,1663
100083785,10004044,10011216,AF/IN,1631,BF/IN,1663
100083788,10004044,10011413,AF/IN,1591,BF/IN,1646
100083789,10004044,10011414,AF/IN,1598,BF/IN,1663
100083791,10004044,10011670,AF/IN,1600,BF/IN,1649
100083792,10004044,10011671,AF/IN,1630,BF/IN,1663
100083794,10004044,10011813,AF/IN,1613,BF/IN,1663
100083796,10004044,10012127,AF/IN,1615,BF/IN,1663
100083797,10004044,10012150,AF/IN,1615,BF/IN,1663
100083799,10004044,10012251,AF/IN,1613,BF/IN,1662
100083801,10004044,10012412,AF/IN,1591,BF/IN,1632
100083802,10004044,10012625,AF/IN,1611,BF/IN,1663
100083804,10004044,10012887,AF/IN,1614,BF/IN,1663
100083805,10004044,10012983,AF/IN,1642,BF/IN,1663
100083808,10004044,10013139,AF/IN,1591,BF/IN,1658
100083809,10004044,10013147,AF/IN,1644,BF/IN,1663
100083812,10004045,10004168,AF/IN,1625,BF/IN,1685
100083813,10004045,10004228,AF/IN,1634,BF/IN,1660
100083816,10004045,10004262,AF/IN,1661,BF/IN,1685
100083817,10004045,10004272,AF/IN,1601,BF/IN,1660
100083818,10004045,10004530,AF/IN,1627,BF/IN,1685
100083820,10004045,10004558,AF/IN,1645,BF/IN,1685
100083822,10004045,10004617,AF/IN,1608,BF/IN,1675
100083824,10004045,10004754,AF/IN,1665,BF/IN,1681
100083825,10004045,10004802,AF/IN,1611,BF/IN,1677
100083826,10004045,10004807,AF/IN,1648,BF/IN,1685
100083829,10004045,10004912,AF/IN,1652,BF/IN,1678
100083830,10004045,10005047,AF/IN,1649,BF/IN,1685
100083832,10004045,10005184,AF/IN,1607,BF/IN,1646
100083833,10004045,10005194,AF/IN,1601,BF/IN,1659
100083836,10004045,10005473,AF/IN,1605,BF/IN,1660
100083837,10004045,10005484,AF/IN,1653,BF/IN,1685
100083838,10004045,10005495,AF/IN,1612,BF/IN,1678
100083840,10004045,10005790,AF/IN,1601,BF/IN,1675
100083841,10004045,10005808,AF/IN,1628,BF/IN,1673
100083844,10004045,10005948,AF/IN,1601,BF/IN,1663
100083845,10004045,10006052,AF/IN,1615,BF/IN,1685
100083846,10004045,10006142,AF/IN,1635,BF/IN,1685
100083848,10004045,10006255,AF/IN,1628,BF/IN,1684
100083850,10004045,10006442,AF/IN,1637,BF/IN,1671
100083853,10004045,10006549,AF/IN,1645,BF/IN,1685
100083854,10004045,10006751,AF/IN,1620,BF/IN,1685
100083856,10004045,10006893,AF/IN,1634,BF/IN,1685
100083857,10004045,10007073,AF/IN,1615,BF/IN,1681
100083859,10004045,10007118,AF/IN,1601,BF/IN,1685
100083861,10004045,10007298,AF/IN,1601,BF/IN,1653
100083862,10004045,10007316,AF/IN,1618,BF/IN,1680
100083864,10004045,10007532,AF/IN,1636,BF/IN,1685
100083866,10004045,10007549,AF/IN,1621,BF/IN,1675
100083867,10004045,10007569,AF/IN,1634,BF/IN,1685
100083869,10004045,10007702,AF/IN,1601,BF/IN,1684
100083870,10004045,10007749,AF/IN,1668,BF/IN,1685
100083873,10004045,10008122,AF/IN,1621,BF/IN,1684
100083874,10004045,10008179,AF/IN,1604,BF/IN,1662
100083877,10004045,10008364,AF/IN,1608,BF/IN,1670
100083878,10004045,10008449,AF/IN,1608,BF/IN,1673
100083881,10004045,10008517,AF/IN,1625,BF/IN,1685
100083882,10004045,10008664,AF/IN,1646,BF/IN,1685
100083883,10004045,10008701,AF/IN,1640,BF/IN,1685
100083885,10004045,10009157,AF/IN,1627,BF/IN,1685
100083887,10004045,10009407,AF/IN,1631,BF/IN,1683
100083889,10004045,10009508,AF/IN,1624,BF/IN,1685
100083890,10004045,10009546,AF/IN,1640,BF/IN,1669
100083891,10004045,10009549,AF/IN,1633,BF/IN,1685
100083894,10004045,10009910,AF/IN,1620,BF/IN,1685
100083895,10004045,10009986,AF/IN,1618,BF/IN,1685
100083897,10004045,10010180,AF/IN,1601,BF/IN,1666
100083898,10004045,10010510,AF/IN,1621,BF/IN,1652
100083901,10004045,10010670,AF/IN,1617,BF/IN,1685
100083902,10004045,10010758,AF/IN,1615,BF/IN,1685
100083903,10004045,10010793,AF/IN,1649,BF/IN,1685
100083905,10004045,10010933,AF/IN,1601,BF/IN,1685
100083906,10004045,10010979,AF/IN,1601,BF/IN,1677
100083909,10004045,10011169,AF/IN,1646,BF/IN,1685
100083910,10004045,10011177,AF/IN,1660,BF/IN,1685
100083911,10004045,10011279,AF/IN,1644,BF/IN,1685
100083913,10004045,10011414,AF/IN,1601,BF/IN,1673
100083915,10004045,10011487,AF/IN,1603,BF/IN,1647
100083918,10004045,10011671,AF/IN,1630,BF/IN,1685
100083919,10004045,10011672,AF/IN,1639,BF/IN,1672
100083921,10004045,10011783,AF/IN,1630,BF/IN,1685
100083922,10004045,10011813,AF/IN,1613,BF/IN,1667
100083924,10004045,10011845,AF/IN,1628,BF/IN,1685
100083926,10004045,10011957,AF/IN,1630,BF/IN,1685
100083927,10004045,10011977,AF/IN,1609,BF/IN,1685
100083929,10004045,10012135,AF/IN,1653,BF/IN,1681
100083931,10004045,10012168,AF/IN,1674,BF/IN,1685
100083932,10004045,10012246,AF/IN,1649,BF/IN,1685
100083934,10004045,10012305,AF/IN,1627,BF/IN,1685
100083935,10004045,10012339,AF/IN,1684,BF/IN,1685
100083938,10004045,10012460,AF/IN,1606,BF/IN,1685
100083939,10004045,10012497,AF/IN,1630,BF/IN,1658
100083942,10004045,10012870,AF/IN,1610,BF/IN,1665
100083943,10004045,10012887,AF/IN,1614,BF/IN,1672
100083946,10004045,10012933,AF/IN,1633,BF/IN,1685
100083947,10004045,10012965,AF/IN,1610,BF/IN,1685
100083948,10004045,10012967,AF/IN,1601,BF/IN,1652
100083950,10004045,10012983,AF/IN,1642,BF/IN,1685
100083952,10004045,10013117,AF/IN,1601,BF/IN,1685
100083954,10004045,10013136,AF/IN,1666,BF/IN,1685
100083955,10004045,10013300,AF/IN,1619,BF/IN,1682
100083956,10004045,10013308,AF/IN,1650,BF/IN,1685
100083959,10004046,10004093,AF/IN,1684,BF/IN,1706
100083960,10004046,10004115,AF/IN,1656,BF/IN,1706
100083962,10004046,10004168,AF/IN,1625,BF/IN,1686
100083963,10004046,10004216,AF/IN,1620,BF/IN,1662
100083966,10004046,10004252,AF/IN,1620,BF/IN,1669
100083967,10004046,10004254,AF/IN,1620,BF/IN,1662
100083968,10004046,10004258,AF/IN,1650,BF/IN,1662
100083970,10004046,10004309,AF/IN,1620,BF/IN,1660
100083971,10004046,10004342,AF/IN,1665,BF/IN,1706
100083974,10004046,10004538,AF/IN,1620,BF/IN,1681
100083975,10004046,10004558,AF/IN,1645,BF/IN,1706
100083976,10004046,10004589,AF/IN,1620,BF/IN,1693
100083980,10004046,10004658,AF/IN,1635,BF/IN,1702
100083981,10004046,10004713,AF/IN,1650,BF/IN,1705
100083983,10004046,10004727,AF/IN,1620,BF/IN,1687
100083984,10004046,10004740,AF/IN,1620,BF/IN,1669
100083986,10004046,10004747,AF/IN,1644,BF/IN,1668
100083987,10004046,10004754,AF/IN,1665,BF/IN,1681
100083989,10004046,10004802,AF/IN,1620,BF/IN,1677
100083991,10004046,10004807,AF/IN,1648,BF/IN,1706
100083992,10004046,10004822,AF/IN,1635,BF/IN,1706
100083994,10004046,10004890,AF/IN,1620,BF/IN,1666
100083996,10004046,10004910,AF/IN,1648,BF/IN,1706
100083997,10004046,10004912,AF/IN,1652,BF/IN,1678
100083999,10004046,10004926,AF/IN,1620,BF/IN,1679
100084000,10004046,10005047,AF/IN,1649,BF/IN,1706
100084003,10004046,10005145,AF/IN,1625,BF/IN,1675
100084004,10004046,10005184,AF/IN,1620,BF/IN,1646
100084007,10004046,10005297,AF/IN,1620,BF/IN,1684
100084008,10004046,10005326,AF/IN,1651,BF/IN,1687
100084011,10004046,10005383,AF/IN,1620,BF/IN,1687
100084012,10004046,10005397,AF/IN,1620,BF/IN,1656
100084013,10004046,10005426,AF/IN,1644,BF/IN,1706
100084015,10004046,10005473,AF/IN,1620,BF/IN,1660
100084017,10004046,10005495,AF/IN,1620,BF/IN,1678
100084019,10004046,10005632,AF/IN,1655,BF/IN,1706
100084020,10004046,10005663,AF/IN,1640,BF/IN,1693
100084021,10004046,10005665,AF/IN,1620,BF/IN,1670
100084024,10004046,10005790,AF/IN,1620,BF/IN,1675
100084025,10004046,10005808,AF/IN,1628,BF/IN,1673
100084027,10004046,10005863,AF/IN,1628,BF/IN,1704
100084028,10004046,10005864,AF/IN,1636,BF/IN,1706
100084031,10004046,10006050,AF/IN,1620,BF/IN,1662
100084032,10004046,10006052,AF/IN,1620,BF/IN,1698
100084033,10004046,10006075,AF/IN,1620,BF/IN,1677
100084035,10004046,10006142,AF/IN,1635,BF/IN,1703
100084036,10004046,10006150,AF/IN,1640,BF/IN,1706
100084039,10004046,10006242,AF/IN,1630,BF/IN,1706
100084040,10004046,10006255,AF/IN,1628,BF/IN,1684
100084041,10004046,10006256,AF/IN,1655,BF/IN,1701
100084043,10004046,10006268,AF/IN,1692,BF/IN,1706
100084045,10004046,10006280,AF/IN,1620,BF/IN,1646
100084048,10004046,10006442,AF/IN,1637,BF/IN,1671
100084049,10004046,10006445,AF/IN,1620,BF/IN,1674
100084051,10004046,10006494,AF/IN,1620,BF/IN,1675
100084052,10004046,10006549,AF/IN,1645,BF/IN,1706
100084054,10004046,10006637,AF/IN,1681,BF/IN,1706
100084056,10004046,10006751,AF/IN,1620,BF/IN,1693
100084057,10004046,10006774,AF/IN,1650,BF/IN,1706
100084059,10004046,10006878,AF/IN,1620,BF/IN,1686
100084066,10004046,10007298,AF/IN,1620,BF/IN,1653
100084067,10004046,10007307,AF/IN,1620,BF/IN,1685
100084069,10004046,10007323,AF/IN,1672,BF/IN,1706
100084070,10004046,10007477,AF/IN,1639,BF/IN,1706
100084072,10004046,10007532,AF/IN,1636,BF/IN,1706
100084073,10004046,10007541,AF/IN,1632,BF/IN,1704
100084076,10004046,10007577,AF/IN,1620,BF/IN,1682
100084077,10004046,10007579,AF/IN,1620,BF/IN,1706
100084079,10004046,10007688,AF/IN,1680,BF/IN,1706
100084080,10004046,10007690,AF/IN,1657,BF/IN,1706
100084081,10004046,10007702,AF/IN,1620,BF/IN,1684
100084083,10004046,10007750,AF/IN,1643,BF/IN,1694
100084084,10004046,10007807,AF/IN,1630,BF/IN,1706
100084086,10004046,10007809,AF/IN,1669,BF/IN,1706
100084087,10004046,10007858,AF/IN,1666,BF/IN,1706
100084088,10004046,10007859,AF/IN,1637,BF/IN,1706
100084090,10004046,10007966,AF/IN,1620,BF/IN,1669
100084091,10004046,10007988,AF/IN,1627,BF/IN,1693
100084093,10004046,10008122,AF/IN,1621,BF/IN,1684
100084094,10004046,10008179,AF/IN,1620,BF/IN,1662
100084096,10004046,10008331,AF/IN,1620,BF/IN,1673
100084097,10004046,10008346,AF/IN,1620,BF/IN,1691
100084098,10004046,10008364,AF/IN,1620,BF/IN,1670
100084100,10004046,10008452,AF/IN,1681,BF/IN,1706
100084101,10004046,10008468,AF/IN,1620,BF/IN,1687
100084104,10004046,10008517,AF/IN,1625,BF/IN,1695
100084105,10004046,10008519,AF/IN,1620,BF/IN,1684
100084106,10004046,10008527,AF/IN,1628,BF/IN,1702
100084108,10004046,10008632,AF/IN,1626,BF/IN,1698
100084110,10004046,10008649,AF/IN,1663,BF/IN,1706
100084113,10004046,10008701,AF/IN,1640,BF/IN,1688
100084114,10004046,10008728,AF/IN,1620,BF/IN,1682
100084116,10004046,10008903,AF/IN,1645,BF/IN,1683
100084117,10004046,10008934,AF/IN,1620,BF/IN,1706
100084119,10004046,10009157,AF/IN,1627,BF/IN,1695
100084121,10004046,10009174,AF/IN,1620,BF/IN,1681
100084122,10004046,10009186,AF/IN,1625,BF/IN,1663
100084124,10004046,10009304,AF/IN,1664,BF/IN,1706
100084126,10004046,10009407,AF/IN,1631,BF/IN,1683
100084127,10004046,10009412,AF/IN,1620,BF/IN,1704
100084129,10004046,10009460,AF/IN,1620,BF/IN,1619
100084130,10004046,10009471,AF/IN,1620,BF/IN,1686
100084133,10004046,10009549,AF/IN,1633,BF/IN,1703
100084134,10004046,10009581,AF/IN,1620,BF/IN,1673
100084137,10004046,10009698,AF/IN,1630,BF/IN,1694
100084138,10004046,10009701,AF/IN,1620,BF/IN,1680
100084141,10004046,10009828,AF/IN,1688,BF/IN,1706
100084142,10004046,10009857,AF/IN,1679,BF/IN,1706
100084143,10004046,10009902,AF/IN,1639,BF/IN,1665
100084145,10004046,10009947,AF/IN,1620,BF/IN,1658
100084147,10004046,10009986,AF/IN,1620,BF/IN,1701
100084149,10004046,10010055,AF/IN,1620,BF/IN,1657
100084150,10004046,10010101,AF/IN,1620,BF/IN,1654
100084151,10004046,10010180,AF/IN,1620,BF/IN,1666
100084154,10004046,10010283,AF/IN,1620,BF/IN,1635
100084155,10004046,10010428,AF/IN,1620,BF/IN,1656
100084157,10004046,10010510,AF/IN,1621,BF/IN,1652
100084158,10004046,10010584,AF/IN,1629,BF/IN,1700
100084161,10004046,10010601,AF/IN,1643,BF/IN,1706
100084162,10004046,10010668,AF/IN,1628,BF/IN,1676
100084163,10004046,10010670,AF/IN,1620,BF/IN,1693
100084165,10004046,10010761,AF/IN,1620,BF/IN,1670
100084169,10004046,10010906,AF/IN,1648,BF/IN,1706
100084170,10004046,10010932,AF/IN,1640,BF/IN,1692
100084182,10004046,10011216,AF/IN,1631,BF/IN,1670
100084183,10004046,10011279,AF/IN,1644,BF/IN,1706
100084184,10004046,10011282,AF/IN,1621,BF/IN,1678
100084185,10004046,10011327,AF/IN,1635,BF/IN,1702
100084187,10004046,10011369,AF/IN,1641,BF/IN,1702
100084188,10004046,10011389,AF/IN,1635,BF/IN,1706
100084190,10004046,10011457,AF/IN,1660,BF/IN,1706
100084191,10004046,10011491,AF/IN,1628,BF/IN,1665
100084192,10004046,10011532,AF/IN,1620,BF/IN,1651
100084194,10004046,10011636,AF/IN,1620,BF/IN,1666
100084195,10004046,10011641,AF/IN,1621,BF/IN,1679
100084197,10004046,10011666,AF/IN,1665,BF/IN,1706
100084198,10004046,10011670,AF/IN,1620,BF/IN,1649
100084199,10004046,10011671,AF/IN,1630,BF/IN,1685
100084201,10004046,10011680,AF/IN,1640,BF/IN,1660
100084202,10004046,10011683,AF/IN,1633,BF/IN,1701
100084204,10004046,10011813,AF/IN,1620,BF/IN,1667
100084205,10004046,10011817,AF/IN,1620,BF/IN,1655
100084208,10004046,10011846,AF/IN,1673,BF/IN,1706
100084209,10004046,10011848,AF/IN,1636,BF/IN,1706
100084212,10004046,10011976,AF/IN,1694,BF/IN,1706
100084213,10004046,10011977,AF/IN,1620,BF/IN,1706
100084214,10004046,10012127,AF/IN,1620,BF/IN,1674
100084216,10004046,10012135,AF/IN,1653,BF/IN,1681
100084217,10004046,10012145,AF/IN,1637,BF/IN,1700
100084220,10004046,10012246,AF/IN,1649,BF/IN,1697
100084221,10004046,10012250,AF/IN,1620,BF/IN,1655
100084222,10004046,10012251,AF/IN,1620,BF/IN,1662
100084224,10004046,10012303,AF/IN,1670,BF/IN,1706
100084226,10004046,10012334,AF/IN,1646,BF/IN,1706
100084228,10004046,10012339,AF/IN,1684,BF/IN,1706
100084229,10004046,10012366,AF/IN,1637,BF/IN,1697
100084231,10004046,10012412,AF/IN,1620,BF/IN,1632
100084233,10004046,10012442,AF/IN,1674,BF/IN,1706
100084234,10004046,10012445,AF/IN,1620,BF/IN,1699
100084236,10004046,10012497,AF/IN,1630,BF/IN,1658
100084237,10004046,10012502,AF/IN,1620,BF/IN,1683
100084240,10004046,10012744,AF/IN,1620,BF/IN,1696
100084241,10004046,10012766,AF/IN,1620,BF/IN,1684
100084243,10004046,10012870,AF/IN,1620,BF/IN,1665
100084245,10004046,10012887,AF/IN,1620,BF/IN,1672
100084246,10004046,10012920,AF/IN,1633,BF/IN,1706
100084249,10004046,10012962,AF/IN,1647,BF/IN,1680
100084250,10004046,10012965,AF/IN,1620,BF/IN,1706
100084252,10004046,10012969,AF/IN,1620,BF/IN,1694
100084253,10004046,10012983,AF/IN,1642,BF/IN,1706
100084257,10004046,10013124,AF/IN,1677,BF/IN,1706
100084258,10004046,10013132,AF/IN,1620,BF/IN,1639
100084259,10004046,10013136,AF/IN,1666,BF/IN,1706
100084260,10004046,10013139,AF/IN,1620,BF/IN,1658
100084261,10004046,10013147,AF/IN,1644,BF/IN,1706
100084263,10004046,10013184,AF/IN,1632,BF/IN,1706
100084265,10004046,10013252,AF/IN,1641,BF/IN,1705
100084266,10004046,10013276,AF/IN,1638,BF/IN,1705
100084268,10004046,10013300,AF/IN,1620,BF/IN,1682
